index,type,position,t_enter_SA1,t_enter_PW,t_enter_SA3,t_exit_system,t_SA1_basic,t_SA1_add,t_PW_basic,t_SA2_add,t_SA3_basic,t_SA3_add,total_time
186,PA1,PASSED,31.1,160.5,176.0,181.8,3.329192546583851,125.99999999999712,15.499999999999998,0.0,5.767080745341614,0.0,150.59627329192259
187,PA1,PASSED,31.3,160.7,176.2,182.0,3.329192546583851,125.99999999999712,15.499999999999998,0.0,5.767080745341614,0.0,150.59627329192259
188,PA1,PASSED,31.5,160.9,176.4,182.2,3.329192546583851,125.99999999999712,15.499999999999998,0.0,5.76483001635887,0.0,150.59402256293984
189,PA1,PASSED,31.7,161.1,176.6,182.4,3.329192546583851,125.99999999999712,15.499999999999998,0.0,5.757481672706928,0.0,150.5866742192879
190,PA1,PASSED,31.9,161.3,176.8,182.6,3.329192546583851,125.99999999999712,15.499999999999998,0.0,5.753169167447091,0.0,150.58236171402805
191,PA2,PASSED,32.0,35.0,37.9,44.1,2.9130434782608696,0.0,2.826086956521739,0.0,6.190979162784613,0.0,11.93010959756722
192,PA1,PASSED,32.1,161.5,177.0,182.8,3.329192546583851,125.99999999999712,15.499999999999998,0.0,5.751769440391113,0.0,150.58096198697208
193,PA1,PASSED,32.3,161.7,177.2,183.0,3.329192546583851,125.99999999999712,15.499999999999998,0.0,5.753183035875205,0.0,150.58237558245617
194,PA1,PASSED,32.5,161.9,177.4,183.2,3.329192546583851,125.99999999999712,15.499999999999998,0.0,5.757331632152754,0.0,150.58652417873373
195,PA1,PASSED,32.7,162.1,177.6,183.4,3.329192546583851,125.99999999999712,15.499999999999998,0.0,5.764156039770629,0.0,150.5933485863516
196,PA1,PASSED,32.9,162.3,177.8,183.6,3.329192546583851,125.99999999999712,15.499999999999998,0.0,5.77361459062646,0.0,150.60280713720744
197,PA2,PASSED,33.0,36.0,38.9,45.1,2.9130434782608696,0.0,2.826086956521739,0.0,6.190979162784613,0.0,11.93010959756722
198,PA1,PASSED,33.1,175.1,190.6,196.4,3.329192546583851,138.5999999999964,15.499999999999998,0.0,5.767080745341614,0.0,163.19627329192187
199,PA1,PASSED,33.3,175.3,190.8,196.6,3.329192546583851,138.5999999999964,15.499999999999998,0.0,5.767080745341614,0.0,163.19627329192187
200,PA1,PASSED,33.5,175.5,191.0,196.8,3.329192546583851,138.5999999999964,15.499999999999998,0.0,5.767080745341614,0.0,163.19627329192187
201,PA1,PASSED,33.7,175.7,191.2,197.0,3.329192546583851,138.5999999999964,15.499999999999998,0.0,5.767080745341614,0.0,163.19627329192187
202,PA1,PASSED,33.9,175.9,191.4,197.2,3.329192546583851,138.5999999999964,15.499999999999998,0.0,5.767080745341614,0.0,163.19627329192187
203,PA2,PASSED,34.0,37.0,39.9,46.1,2.9130434782608696,0.0,2.826086956521739,0.0,6.190979162784613,0.0,11.93010959756722
204,PA1,PASSED,34.1,176.1,191.6,197.4,3.329192546583851,138.5999999999964,15.499999999999998,0.0,5.767080745341614,0.0,163.19627329192187
205,PA1,PASSED,34.3,176.3,191.8,197.6,3.329192546583851,138.5999999999964,15.499999999999998,0.0,5.767080745341614,0.0,163.19627329192187
206,PA1,PASSED,34.5,176.5,192.0,197.8,3.329192546583851,138.5999999999964,15.499999999999998,0.0,5.76483001635887,0.0,163.19402256293913
207,PA1,PASSED,34.7,176.7,192.2,198.0,3.329192546583851,138.5999999999964,15.499999999999998,0.0,5.757481672706928,0.0,163.1866742192872
208,PA1,PASSED,34.9,176.9,192.4,198.2,3.329192546583851,138.5999999999964,15.499999999999998,0.0,5.753169167447091,0.0,163.18236171402737
209,PA2,PASSED,35.0,38.0,40.9,47.1,2.9130434782608696,0.0,2.826086956521739,0.0,6.106479171997104,0.0,11.845609606779712
210,PA1,PASSED,35.1,177.1,192.6,198.4,3.329192546583851,138.5999999999964,15.499999999999998,0.0,5.751769440391113,0.0,163.18096198697137
211,PA1,PASSED,35.3,177.3,192.8,198.6,3.329192546583851,138.5999999999964,15.499999999999998,0.0,5.753183035875205,0.0,163.18237558245545
212,PA1,PASSED,35.5,177.5,193.0,198.8,3.329192546583851,138.5999999999964,15.499999999999998,0.0,5.757331632152754,0.0,163.186524178733
213,PA1,PASSED,35.7,177.7,193.2,199.0,3.329192546583851,138.5999999999964,15.499999999999998,0.0,5.764156039770629,0.0,163.19334858635088
214,PA1,PASSED,35.9,177.9,193.4,199.2,3.329192546583851,138.5999999999964,15.499999999999998,0.0,5.77361459062646,0.0,163.20280713720672
215,PA2,PASSED,36.0,39.0,41.9,48.0,2.9130434782608696,0.0,2.826086956521739,0.0,6.024689063525058,0.0,11.763819498307665
216,PA1,PASSED,36.1,190.7,206.2,212.0,3.329192546583851,151.1999999999957,15.499999999999998,0.0,5.767080745341614,0.0,175.79627329192115
217,PA1,PASSED,36.3,190.9,206.4,212.2,3.329192546583851,151.1999999999957,15.499999999999998,0.0,5.767080745341614,0.0,175.79627329192115
218,PA1,PASSED,36.5,191.1,206.6,212.4,3.329192546583851,151.1999999999957,15.499999999999998,0.0,5.767080745341614,0.0,175.79627329192115
219,PA1,PASSED,36.7,191.3,206.8,212.6,3.329192546583851,151.1999999999957,15.499999999999998,0.0,5.767080745341614,0.0,175.79627329192115
220,PA1,PASSED,36.9,191.5,207.0,212.8,3.329192546583851,151.1999999999957,15.499999999999998,0.0,5.767080745341614,0.0,175.79627329192115
221,PA2,PASSED,37.0,40.0,42.9,49.0,2.9130434782608696,0.0,2.826086956521739,0.0,6.01243794835881,0.0,11.751568383141418
222,PA1,PASSED,37.1,191.7,207.2,213.0,3.329192546583851,151.1999999999957,15.499999999999998,0.0,5.767080745341614,0.0,175.79627329192115
223,PA1,PASSED,37.3,191.9,207.4,213.2,3.329192546583851,151.1999999999957,15.499999999999998,0.0,5.767080745341614,0.0,175.79627329192115
224,PA1,PASSED,37.5,192.1,207.6,213.4,3.329192546583851,151.1999999999957,15.499999999999998,0.0,5.76483001635887,0.0,175.7940225629384
225,PA1,PASSED,37.7,192.3,207.8,213.6,3.329192546583851,151.1999999999957,15.499999999999998,0.0,5.757481672706928,0.0,175.78667421928648
226,PA1,PASSED,37.9,192.5,208.0,213.8,3.329192546583851,151.1999999999957,15.499999999999998,0.0,5.753169167447091,0.0,175.78236171402665
227,PA2,PASSED,38.0,41.0,43.9,50.0,2.9130434782608696,0.0,2.826086956521739,0.0,6.027950310559007,0.0,11.767080745341616
228,PA1,PASSED,38.1,192.7,208.2,214.0,3.329192546583851,151.1999999999957,15.499999999999998,0.0,5.751769440391113,0.0,175.78096198697065
229,PA1,PASSED,38.3,192.9,208.4,214.2,3.329192546583851,151.1999999999957,15.499999999999998,0.0,5.753183035875205,0.0,175.78237558245473
230,PA1,PASSED,38.5,193.1,208.6,214.4,3.329192546583851,151.1999999999957,15.499999999999998,0.0,5.757331632152754,0.0,175.7865241787323
231,PA1,PASSED,38.7,193.3,208.8,214.6,3.329192546583851,151.1999999999957,15.499999999999998,0.0,5.764156039770629,0.0,175.79334858635016
232,PA1,PASSED,38.9,193.5,209.0,214.8,3.329192546583851,151.1999999999957,15.499999999999998,0.0,5.77361459062646,0.0,175.802807137206
233,PA2,PASSED,39.0,42.0,44.9,51.0,2.9130434782608696,0.0,2.826086956521739,0.0,6.027950310559007,0.0,11.767080745341616
234,PA1,PASSED,39.1,206.3,221.8,227.6,3.329192546583851,163.79999999999498,15.499999999999998,0.0,5.767080745341614,0.0,188.39627329192044
235,PA1,PASSED,39.3,206.5,222.0,227.8,3.329192546583851,163.79999999999498,15.499999999999998,0.0,5.767080745341614,0.0,188.39627329192044
236,PA1,PASSED,39.5,206.7,222.2,228.0,3.329192546583851,163.79999999999498,15.499999999999998,0.0,5.767080745341614,0.0,188.39627329192044
237,PA1,PASSED,39.7,206.9,222.4,228.2,3.329192546583851,163.79999999999498,15.499999999999998,0.0,5.767080745341614,0.0,188.39627329192044
238,PA1,PASSED,39.9,207.1,222.6,228.4,3.329192546583851,163.79999999999498,15.499999999999998,0.0,5.767080745341614,0.0,188.39627329192044
239,PA2,PASSED,40.0,43.0,45.9,52.0,2.9130434782608696,0.0,2.826086956521739,0.0,6.027950310559007,0.0,11.767080745341616
240,PA1,PASSED,40.1,207.3,222.8,228.6,3.329192546583851,163.79999999999498,15.499999999999998,0.0,5.767080745341614,0.0,188.39627329192044
241,PA1,PASSED,40.3,207.5,223.0,228.8,3.329192546583851,163.79999999999498,15.499999999999998,0.0,5.767080745341614,0.0,188.39627329192044
242,PA1,PASSED,40.5,207.7,223.2,229.0,3.329192546583851,163.79999999999498,15.499999999999998,0.0,5.76483001635887,0.0,188.3940225629377
243,PA1,PASSED,40.7,207.9,223.4,229.2,3.329192546583851,163.79999999999498,15.499999999999998,0.0,5.757481672706928,0.0,188.38667421928577
244,PA1,PASSED,40.9,208.1,223.6,229.4,3.329192546583851,163.79999999999498,15.499999999999998,0.0,5.753169167447091,0.0,188.38236171402593
245,PA2,PASSED,41.0,44.0,46.9,53.0,2.9130434782608696,0.0,2.826086956521739,0.0,6.027950310559007,0.0,11.767080745341616
246,PA1,PASSED,41.1,208.3,223.8,229.6,3.329192546583851,163.79999999999498,15.499999999999998,0.0,5.751769440391113,0.0,188.38096198696994
247,PA1,PASSED,41.3,208.5,224.0,229.8,3.329192546583851,163.79999999999498,15.499999999999998,0.0,5.753183035875205,0.0,188.38237558245402
248,PA1,PASSED,41.5,208.7,224.2,230.0,3.329192546583851,163.79999999999498,15.499999999999998,0.0,5.757331632152754,0.0,188.38652417873158
249,PA1,PASSED,41.7,208.9,224.4,230.2,3.329192546583851,163.79999999999498,15.499999999999998,0.0,5.764156039770629,0.0,188.39334858634945
250,PA1,PASSED,41.9,209.1,224.6,230.4,3.329192546583851,163.79999999999498,15.499999999999998,0.0,5.77361459062646,0.0,188.4028071372053
251,PA2,PASSED,42.0,45.0,47.9,54.0,2.9130434782608696,0.0,2.826086956521739,0.0,6.027950310559007,0.0,11.767080745341616
252,PA1,PASSED,42.1,221.9,237.4,243.2,3.329192546583851,176.39999999999426,15.499999999999998,0.0,5.767080745341614,0.0,200.99627329191972
253,PA1,PASSED,42.3,222.1,237.6,243.4,3.329192546583851,176.39999999999426,15.499999999999998,0.0,5.767080745341614,0.0,200.99627329191972
254,PA1,PASSED,42.5,222.3,237.8,243.6,3.329192546583851,176.39999999999426,15.499999999999998,0.0,5.767080745341614,0.0,200.99627329191972
255,PA1,PASSED,42.7,222.5,238.0,243.8,3.329192546583851,176.39999999999426,15.499999999999998,0.0,5.767080745341614,0.0,200.99627329191972
256,PA1,PASSED,42.9,222.7,238.2,244.0,3.329192546583851,176.39999999999426,15.499999999999998,0.0,5.767080745341614,0.0,200.99627329191972
257,PA2,PASSED,43.0,46.0,48.9,55.0,2.9130434782608696,0.0,2.826086956521739,0.0,6.027950310559007,0.0,11.767080745341616
258,PA1,PASSED,43.1,222.9,238.4,244.2,3.329192546583851,176.39999999999426,15.499999999999998,0.0,5.767080745341614,0.0,200.99627329191972
259,PA1,PASSED,43.3,223.1,238.6,244.4,3.329192546583851,176.39999999999426,15.499999999999998,0.0,5.767080745341614,0.0,200.99627329191972
260,PA1,PASSED,43.5,223.3,238.8,244.6,3.329192546583851,176.39999999999426,15.499999999999998,0.0,5.76483001635887,0.0,200.99402256293698
261,PA1,PASSED,43.7,223.5,239.0,244.8,3.329192546583851,176.39999999999426,15.499999999999998,0.0,5.757481672706928,0.0,200.98667421928505
262,PA1,PASSED,43.9,223.7,239.2,245.0,3.329192546583851,176.39999999999426,15.499999999999998,0.0,5.753169167447091,0.0,200.98236171402522
263,PA2,PASSED,44.0,47.0,49.9,56.0,2.9130434782608696,0.0,2.826086956521739,0.0,6.027950310559007,0.0,11.767080745341616
264,PA1,PASSED,44.1,223.9,239.4,245.2,3.329192546583851,176.39999999999426,15.499999999999998,0.0,5.751769440391113,0.0,200.98096198696922
265,PA1,PASSED,44.3,224.1,239.6,245.4,3.329192546583851,176.39999999999426,15.499999999999998,0.0,5.753183035875205,0.0,200.9823755824533
266,PA1,PASSED,44.5,224.3,239.8,245.6,3.329192546583851,176.39999999999426,15.499999999999998,0.0,5.757331632152754,0.0,200.98652417873086
267,PA1,PASSED,44.7,224.5,240.0,245.8,3.329192546583851,176.39999999999426,15.499999999999998,0.0,5.764156039770629,0.0,200.99334858634873
268,PA1,PASSED,44.9,224.7,240.2,246.0,3.329192546583851,176.39999999999426,15.499999999999998,0.0,5.77361459062646,0.0,201.00280713720457
269,PA2,PASSED,45.0,48.0,50.9,57.0,2.9130434782608696,0.0,2.826086956521739,0.0,6.01087715681968,0.0,11.750007591602287
270,PA1,PASSED,45.1,237.5,253.0,258.8,3.329192546583851,188.99999999999355,15.499999999999998,0.0,5.767080745341614,0.0,213.596273291919
271,PA1,PASSED,45.3,237.7,253.2,259.0,3.329192546583851,188.99999999999355,15.499999999999998,0.0,5.767080745341614,0.0,213.596273291919
272,PA1,PASSED,45.5,237.9,253.4,259.2,3.329192546583851,188.99999999999355,15.499999999999998,0.0,5.767080745341614,0.0,213.596273291919
273,PA1,PASSED,45.7,238.1,253.6,259.4,3.329192546583851,188.99999999999355,15.499999999999998,0.0,5.767080745341614,0.0,213.596273291919
274,PA1,PASSED,45.9,238.3,253.8,259.6,3.329192546583851,188.99999999999355,15.499999999999998,0.0,5.767080745341614,0.0,213.596273291919
275,PA2,PASSED,46.0,49.0,51.9,58.0,2.9130434782608696,0.0,2.826086956521739,0.0,6.048691823155149,0.0,11.787822257937759
276,PA1,PASSED,46.1,238.5,254.0,259.8,3.329192546583851,188.99999999999355,15.499999999999998,0.0,5.767080745341614,0.0,213.596273291919
277,PA1,PASSED,46.3,238.7,254.2,260.0,3.329192546583851,188.99999999999355,15.499999999999998,0.0,5.767080745341614,0.0,213.596273291919
278,PA1,PASSED,46.5,238.9,254.4,260.2,3.329192546583851,188.99999999999355,15.499999999999998,0.0,5.76483001635887,0.0,213.59402256293626
279,PA1,PASSED,46.7,239.1,254.6,260.4,3.329192546583851,188.99999999999355,15.499999999999998,0.0,5.757481672706928,0.0,213.58667421928433
280,PA1,PASSED,46.9,239.3,254.8,260.6,3.329192546583851,188.99999999999355,15.499999999999998,0.0,5.753169167447091,0.0,213.5823617140245
281,PA2,PASSED,47.0,50.0,52.9,59.1,2.9130434782608696,0.0,2.826086956521739,0.0,6.159760478062799,0.0,11.898890912845406
282,PA1,PASSED,47.1,239.5,255.0,260.8,3.329192546583851,188.99999999999355,15.499999999999998,0.0,5.751769440391113,0.0,213.5809619869685
283,PA1,PASSED,47.3,239.7,255.2,261.0,3.329192546583851,188.99999999999355,15.499999999999998,0.0,5.753183035875205,0.0,213.58237558245258
284,PA1,PASSED,47.5,239.9,255.4,261.2,3.329192546583851,188.99999999999355,15.499999999999998,0.0,5.757331632152754,0.0,213.58652417873014
285,PA1,PASSED,47.7,240.1,255.6,261.4,3.329192546583851,188.99999999999355,15.499999999999998,0.0,5.764156039770629,0.0,213.59334858634801
286,PA1,PASSED,47.9,240.3,255.8,261.6,3.329192546583851,188.99999999999355,15.499999999999998,0.0,5.77361459062646,0.0,213.60280713720385
287,PA2,PASSED,48.0,51.0,53.9,60.1,2.9130434782608696,0.0,2.826086956521739,0.0,6.190979162784613,0.0,11.93010959756722
288,PA1,PASSED,48.1,253.1,268.6,274.4,3.329192546583851,201.59999999999283,15.499999999999998,0.0,5.767080745341614,0.0,226.1962732919183
289,PA1,PASSED,48.3,253.3,268.8,274.6,3.329192546583851,201.59999999999283,15.499999999999998,0.0,5.767080745341614,0.0,226.1962732919183
290,PA1,PASSED,48.5,253.5,269.0,274.8,3.329192546583851,201.59999999999283,15.499999999999998,0.0,5.767080745341614,0.0,226.1962732919183
291,PA1,PASSED,48.7,253.7,269.2,275.0,3.329192546583851,201.59999999999283,15.499999999999998,0.0,5.767080745341614,0.0,226.1962732919183
292,PA1,PASSED,48.9,253.9,269.4,275.2,3.329192546583851,201.59999999999283,15.499999999999998,0.0,5.767080745341614,0.0,226.1962732919183
293,PA2,PASSED,49.0,52.0,54.9,61.1,2.9130434782608696,0.0,2.826086956521739,0.0,6.190979162784613,0.0,11.93010959756722
294,PA1,PASSED,49.1,254.1,269.6,275.4,3.329192546583851,201.59999999999283,15.499999999999998,0.0,5.767080745341614,0.0,226.1962732919183
295,PA1,PASSED,49.3,254.3,269.8,275.6,3.329192546583851,201.59999999999283,15.499999999999998,0.0,5.767080745341614,0.0,226.1962732919183
296,PA1,PASSED,49.5,254.5,270.0,275.8,3.329192546583851,201.59999999999283,15.499999999999998,0.0,5.76483001635887,0.0,226.19402256293554
297,PA1,PASSED,49.7,254.7,270.2,276.0,3.329192546583851,201.59999999999283,15.499999999999998,0.0,5.757481672706928,0.0,226.18667421928362
298,PA1,PASSED,49.9,254.9,270.4,276.2,3.329192546583851,201.59999999999283,15.499999999999998,0.0,5.753169167447091,0.0,226.18236171402378
299,PA2,PASSED,50.0,53.0,55.9,62.1,2.9130434782608696,0.0,2.826086956521739,0.0,6.190979162784613,0.0,11.93010959756722
300,PA1,PASSED,50.1,255.1,270.6,276.4,3.329192546583851,201.59999999999283,15.499999999999998,0.0,5.751769440391113,0.0,226.1809619869678
301,PA1,PASSED,50.3,255.3,270.8,276.6,3.329192546583851,201.59999999999283,15.499999999999998,0.0,5.753183035875205,0.0,226.18237558245187
302,PA1,PASSED,50.5,255.5,271.0,276.8,3.329192546583851,201.59999999999283,15.499999999999998,0.0,5.757331632152754,0.0,226.18652417872943
303,PA1,PASSED,50.7,255.7,271.2,277.0,3.329192546583851,201.59999999999283,15.499999999999998,0.0,5.764156039770629,0.0,226.1933485863473
304,PA1,PASSED,50.9,255.9,271.4,277.2,3.329192546583851,201.59999999999283,15.499999999999998,0.0,5.77361459062646,0.0,226.20280713720314
305,PA2,PASSED,51.0,54.0,56.9,63.0,2.9130434782608696,0.0,2.826086956521739,0.0,6.0650451834832815,0.0,11.80417561826589
306,PA1,PASSED,51.1,268.7,284.2,290.0,3.329192546583851,214.19999999999212,15.499999999999998,0.0,5.767080745341614,0.0,238.79627329191757
307,PA1,PASSED,51.3,268.9,284.4,290.2,3.329192546583851,214.19999999999212,15.499999999999998,0.0,5.767080745341614,0.0,238.79627329191757
308,PA1,PASSED,51.5,269.1,284.6,290.4,3.329192546583851,214.19999999999212,15.499999999999998,0.0,5.767080745341614,0.0,238.79627329191757
309,PA1,PASSED,51.7,269.3,284.8,290.6,3.329192546583851,214.19999999999212,15.499999999999998,0.0,5.767080745341614,0.0,238.79627329191757
310,PA1,PASSED,51.9,269.5,285.0,290.8,3.329192546583851,214.19999999999212,15.499999999999998,0.0,5.767080745341614,0.0,238.79627329191757
311,PA2,PASSED,52.0,55.0,57.9,64.0,2.9130434782608696,0.0,2.826086956521739,0.0,6.017079381605948,0.0,11.756209816388555
312,PA1,PASSED,52.1,269.7,285.2,291.0,3.329192546583851,214.19999999999212,15.499999999999998,0.0,5.767080745341614,0.0,238.79627329191757
313,PA1,PASSED,52.3,269.9,285.4,291.2,3.329192546583851,214.19999999999212,15.499999999999998,0.0,5.767080745341614,0.0,238.79627329191757
314,PA1,PASSED,52.5,270.1,285.6,291.4,3.329192546583851,214.19999999999212,15.499999999999998,0.0,5.76483001635887,0.0,238.79402256293483
315,PA1,PASSED,52.7,270.3,285.8,291.6,3.329192546583851,214.19999999999212,15.499999999999998,0.0,5.757481672706928,0.0,238.7866742192829
316,PA1,PASSED,52.9,270.5,286.0,291.8,3.329192546583851,214.19999999999212,15.499999999999998,0.0,5.753169167447091,0.0,238.78236171402307
317,PA2,PASSED,53.0,56.0,58.9,65.0,2.9130434782608696,0.0,2.826086956521739,0.0,6.025440593583726,0.0,11.764571028366333
318,PA1,PASSED,53.1,270.7,286.2,292.0,3.329192546583851,214.19999999999212,15.499999999999998,0.0,5.751769440391113,0.0,238.78096198696707
319,PA1,PASSED,53.3,270.9,286.4,292.2,3.329192546583851,214.19999999999212,15.499999999999998,0.0,5.753183035875205,0.0,238.78237558245115
320,PA1,PASSED,53.5,271.1,286.6,292.4,3.329192546583851,214.19999999999212,15.499999999999998,0.0,5.757331632152754,0.0,238.7865241787287
321,PA1,PASSED,53.7,271.3,286.8,292.6,3.329192546583851,214.19999999999212,15.499999999999998,0.0,5.764156039770629,0.0,238.79334858634658
322,PA1,PASSED,53.9,271.5,287.0,292.8,3.329192546583851,214.19999999999212,15.499999999999998,0.0,5.77361459062646,0.0,238.80280713720242
323,PA2,PASSED,54.0,57.0,59.9,66.0,2.9130434782608696,0.0,2.826086956521739,0.0,6.027950310559007,0.0,11.767080745341616
324,PA1,PASSED,54.1,284.3,299.8,305.6,3.329192546583851,226.7999999999914,15.499999999999998,0.0,5.767080745341614,0.0,251.39627329191686
325,PA1,PASSED,54.3,284.5,300.0,305.8,3.329192546583851,226.7999999999914,15.499999999999998,0.0,5.767080745341614,0.0,251.39627329191686
326,PA1,PASSED,54.5,284.7,300.2,306.0,3.329192546583851,226.7999999999914,15.499999999999998,0.0,5.767080745341614,0.0,251.39627329191686
327,PA1,PASSED,54.7,284.9,300.4,306.2,3.329192546583851,226.7999999999914,15.499999999999998,0.0,5.767080745341614,0.0,251.39627329191686
328,PA1,PASSED,54.9,285.1,300.6,306.4,3.329192546583851,226.7999999999914,15.499999999999998,0.0,5.767080745341614,0.0,251.39627329191686
329,PA2,PASSED,55.0,58.0,60.9,67.0,2.9130434782608696,0.0,2.826086956521739,0.0,6.027950310559007,0.0,11.767080745341616
330,PA1,PASSED,55.1,285.3,300.8,306.6,3.329192546583851,226.7999999999914,15.499999999999998,0.0,5.767080745341614,0.0,251.39627329191686
331,PA1,PASSED,55.3,285.5,301.0,306.8,3.329192546583851,226.7999999999914,15.499999999999998,0.0,5.767080745341614,0.0,251.39627329191686
332,PA1,PASSED,55.5,285.7,301.2,307.0,3.329192546583851,226.7999999999914,15.499999999999998,0.0,5.76483001635887,0.0,251.3940225629341
333,PA1,PASSED,55.7,285.9,301.4,307.2,3.329192546583851,226.7999999999914,15.499999999999998,0.0,5.757481672706928,0.0,251.38667421928218
334,PA1,PASSED,55.9,286.1,301.6,307.4,3.329192546583851,226.7999999999914,15.499999999999998,0.0,5.753169167447091,0.0,251.38236171402235
335,PA2,PASSED,56.0,59.0,61.9,68.0,2.9130434782608696,0.0,2.826086956521739,0.0,6.027950310559007,0.0,11.767080745341616
336,PA1,PASSED,56.1,286.3,301.8,307.6,3.329192546583851,226.7999999999914,15.499999999999998,0.0,5.751769440391113,0.0,251.38096198696635
337,PA1,PASSED,56.3,286.5,302.0,307.8,3.329192546583851,226.7999999999914,15.499999999999998,0.0,5.753183035875205,0.0,251.38237558245044
338,PA1,PASSED,56.5,286.7,302.2,308.0,3.329192546583851,226.7999999999914,15.499999999999998,0.0,5.757331632152754,0.0,251.386524178728
339,PA1,PASSED,56.7,286.9,302.4,308.2,3.329192546583851,226.7999999999914,15.499999999999998,0.0,5.764156039770629,0.0,251.39334858634587
340,PA1,PASSED,56.9,287.1,302.6,308.4,3.329192546583851,226.7999999999914,15.499999999999998,0.0,5.77361459062646,0.0,251.4028071372017
341,PA2,PASSED,57.0,60.0,62.9,69.0,2.9130434782608696,0.0,2.826086956521739,0.0,6.027950310559007,0.0,11.767080745341616
342,PA1,PASSED,57.1,299.9,315.4,321.2,3.329192546583851,239.39999999999068,15.499999999999998,0.0,5.767080745341614,0.0,263.99627329191617
343,PA1,PASSED,57.3,300.1,315.6,321.4,3.329192546583851,239.39999999999068,15.499999999999998,0.0,5.767080745341614,0.0,263.99627329191617
344,PA1,PASSED,57.5,300.3,315.8,321.6,3.329192546583851,239.39999999999068,15.499999999999998,0.0,5.767080745341614,0.0,263.99627329191617
345,PA1,PASSED,57.7,300.5,316.0,321.8,3.329192546583851,239.39999999999068,15.499999999999998,0.0,5.767080745341614,0.0,263.99627329191617
346,PA1,PASSED,57.9,300.7,316.2,322.0,3.329192546583851,239.39999999999068,15.499999999999998,0.0,5.767080745341614,0.0,263.99627329191617
347,PA2,PASSED,58.0,61.0,63.9,70.0,2.9130434782608696,0.0,2.826086956521739,0.0,6.027950310559007,0.0,11.767080745341616
348,PA1,PASSED,58.1,300.9,316.4,322.2,3.329192546583851,239.39999999999068,15.499999999999998,0.0,5.767080745341614,0.0,263.99627329191617
349,PA1,PASSED,58.3,301.1,316.6,322.4,3.329192546583851,239.39999999999068,15.499999999999998,0.0,5.767080745341614,0.0,263.99627329191617
350,PA1,PASSED,58.5,301.3,316.8,322.6,3.329192546583851,239.39999999999068,15.499999999999998,0.0,5.76483001635887,0.0,263.9940225629334
351,PA1,PASSED,58.7,301.5,317.0,322.8,3.329192546583851,239.39999999999068,15.499999999999998,0.0,5.757481672706928,0.0,263.98667421928144
352,PA1,PASSED,58.9,301.7,317.2,323.0,3.329192546583851,239.39999999999068,15.499999999999998,0.0,5.753169167447091,0.0,263.98236171402164
353,PA2,PASSED,59.0,62.0,64.9,71.0,2.9130434782608696,0.0,2.826086956521739,0.0,6.027950310559007,0.0,11.767080745341616
354,PA1,PASSED,59.1,301.9,317.4,323.2,3.329192546583851,239.39999999999068,15.499999999999998,0.0,5.751769440391113,0.0,263.98096198696567
355,PA1,PASSED,59.3,302.1,317.6,323.4,3.329192546583851,239.39999999999068,15.499999999999998,0.0,5.753183035875205,0.0,263.9823755824497
356,PA1,PASSED,59.5,302.3,317.8,323.6,3.329192546583851,239.39999999999068,15.499999999999998,0.0,5.757331632152754,0.0,263.9865241787273
357,PA1,PASSED,59.7,302.5,318.0,323.8,3.329192546583851,239.39999999999068,15.499999999999998,0.0,5.764156039770629,0.0,263.9933485863452
358,PA1,PASSED,59.9,302.7,318.2,324.0,3.329192546583851,239.39999999999068,15.499999999999998,0.0,5.77361459062646,0.0,264.002807137201
