T,D_SA1,D_PW1,D_PW2,D_SA3,D_pass,K_PW2,K_SA3,queue_PW1
42.4,91,15,9,29,110,0.8823529411764707,1.3302752293577982,72
42.5,91,15,8,28,112,0.7843137254901962,1.2844036697247705,72
42.6,92,15,9,28,112,0.8823529411764707,1.2844036697247705,72
42.7,92,15,9,28,112,0.8823529411764707,1.2844036697247705,73
42.8,92,15,8,29,112,0.7843137254901962,1.3302752293577982,73
42.9,93,15,9,27,114,0.8823529411764707,1.238532110091743,73
43.0,93,15,9,27,114,0.8823529411764707,1.238532110091743,74
43.1,93,15,9,27,114,0.8823529411764707,1.238532110091743,74
43.2,93,15,8,26,116,0.7843137254901962,1.1926605504587156,74
43.3,94,15,9,26,116,0.8823529411764707,1.1926605504587156,75
43.4,94,15,9,26,116,0.8823529411764707,1.1926605504587156,75
43.5,94,15,8,27,116,0.7843137254901962,1.238532110091743,75
43.6,95,15,9,25,118,0.8823529411764707,1.146788990825688,75
43.7,95,15,9,25,118,0.8823529411764707,1.146788990825688,76
43.8,95,15,8,26,118,0.7843137254901962,1.1926605504587156,76
43.9,96,15,9,26,118,0.8823529411764707,1.1926605504587156,76
44.0,96,15,9,24,120,0.8823529411764707,1.1009174311926606,77
44.1,96,15,9,24,120,0.8823529411764707,1.1009174311926606,77
44.2,96,15,8,25,120,0.7843137254901962,1.146788990825688,77
44.3,97,15,9,23,122,0.8823529411764707,1.055045871559633,78
44.4,97,15,9,23,122,0.8823529411764707,1.055045871559633,78
44.5,97,15,8,24,122,0.7843137254901962,1.1009174311926606,78
44.6,98,15,9,24,122,0.8823529411764707,1.1009174311926606,78
44.7,98,15,9,24,122,0.8823529411764707,1.1009174311926606,79
44.8,98,15,8,23,124,0.7843137254901962,1.055045871559633,79
44.9,99,15,9,23,124,0.8823529411764707,1.055045871559633,79
45.0,99,15,9,23,124,0.8823529411764707,1.055045871559633,80
45.1,99,15,9,23,124,0.8823529411764707,1.055045871559633,80
45.2,99,15,8,22,126,0.7843137254901962,1.0091743119266054,80
45.3,100,15,9,22,126,0.8823529411764707,1.0091743119266054,81
45.4,100,15,9,22,126,0.8823529411764707,1.0091743119266054,81
45.5,100,15,8,21,128,0.7843137254901962,0.963302752293578,81
45.6,101,15,9,21,128,0.8823529411764707,0.963302752293578,81
45.7,101,15,9,21,128,0.8823529411764707,0.963302752293578,82
45.8,101,15,8,22,128,0.7843137254901962,1.0091743119266054,82
45.9,102,15,9,22,128,0.8823529411764707,1.0091743119266054,82
46.0,102,15,9,20,130,0.8823529411764707,0.9174311926605504,83
46.1,102,15,9,20,130,0.8823529411764707,0.9174311926605504,83
46.2,102,15,8,21,130,0.7843137254901962,0.963302752293578,83
46.3,103,15,9,21,130,0.8823529411764707,0.963302752293578,84
46.4,103,15,9,20,131,0.8823529411764707,0.9174311926605504,84
46.5,103,15,8,21,131,0.7843137254901962,0.963302752293578,84
46.6,104,15,9,21,131,0.8823529411764707,0.963302752293578,84
46.7,104,15,9,20,132,0.8823529411764707,0.9174311926605504,85
46.8,104,15,8,21,132,0.7843137254901962,0.963302752293578,85
46.9,105,15,9,21,132,0.8823529411764707,0.963302752293578,85
47.0,105,15,9,21,132,0.8823529411764707,0.963302752293578,86
47.1,105,15,9,20,133,0.8823529411764707,0.9174311926605504,86
47.2,105,15,8,21,133,0.7843137254901962,0.963302752293578,86
47.3,106,15,9,21,133,0.8823529411764707,0.963302752293578,87
47.4,106,15,9,20,134,0.8823529411764707,0.9174311926605504,87
47.5,106,15,8,21,134,0.7843137254901962,0.963302752293578,87
47.6,107,15,9,20,135,0.8823529411764707,0.9174311926605504,87
47.7,107,15,9,20,135,0.8823529411764707,0.9174311926605504,88
47.8,107,15,8,21,135,0.7843137254901962,0.963302752293578,88
47.9,108,15,9,20,136,0.8823529411764707,0.9174311926605504,88
48.0,108,15,9,20,136,0.8823529411764707,0.9174311926605504,89
48.1,108,15,9,20,136,0.8823529411764707,0.9174311926605504,89
48.2,108,15,8,20,137,0.7843137254901962,0.9174311926605504,89
48.3,109,15,9,20,137,0.8823529411764707,0.9174311926605504,90
48.4,109,15,9,20,137,0.8823529411764707,0.9174311926605504,90
48.5,109,15,8,20,138,0.7843137254901962,0.9174311926605504,90
48.6,110,15,9,20,138,0.8823529411764707,0.9174311926605504,90
48.7,110,15,9,20,138,0.8823529411764707,0.9174311926605504,91
48.8,110,15,8,20,139,0.7843137254901962,0.9174311926605504,91
48.9,111,15,9,20,139,0.8823529411764707,0.9174311926605504,91
49.0,111,15,9,20,139,0.8823529411764707,0.9174311926605504,92
49.1,111,15,9,19,140,0.8823529411764707,0.8715596330275229,92
49.2,111,15,8,20,140,0.7843137254901962,0.9174311926605504,92
49.3,112,15,9,20,140,0.8823529411764707,0.9174311926605504,93
49.4,112,15,9,19,141,0.8823529411764707,0.8715596330275229,93
49.5,112,15,8,20,141,0.7843137254901962,0.9174311926605504,93
49.6,113,15,9,20,141,0.8823529411764707,0.9174311926605504,93
49.7,113,15,9,19,142,0.8823529411764707,0.8715596330275229,94
49.8,113,15,8,20,142,0.7843137254901962,0.9174311926605504,94
49.9,114,15,9,19,143,0.8823529411764707,0.8715596330275229,94
50.0,114,15,9,19,143,0.8823529411764707,0.8715596330275229,95
50.1,114,15,9,19,143,0.8823529411764707,0.8715596330275229,95
50.2,114,15,8,19,144,0.7843137254901962,0.8715596330275229,95
50.3,115,15,9,19,144,0.8823529411764707,0.8715596330275229,96
50.4,115,14,9,20,144,0.8823529411764707,0.9174311926605504,96
50.5,114,15,8,21,144,0.7843137254901962,0.963302752293578,95
50.6,115,15,9,20,145,0.8823529411764707,0.9174311926605504,95
50.7,115,14,9,21,145,0.8823529411764707,0.963302752293578,96
50.8,114,15,8,21,146,0.7843137254901962,0.963302752293578,95
50.9,115,15,9,21,146,0.8823529411764707,0.963302752293578,95
51.0,115,14,9,22,146,0.8823529411764707,1.0091743119266054,96
51.1,114,15,9,22,146,0.8823529411764707,1.0091743119266054,95
51.2,114,15,8,22,147,0.7843137254901962,1.0091743119266054,95
51.3,115,15,9,22,147,0.8823529411764707,1.0091743119266054,96
51.4,115,14,9,23,147,0.8823529411764707,1.055045871559633,96
51.5,114,15,8,23,148,0.7843137254901962,1.055045871559633,95
51.6,115,15,9,23,148,0.8823529411764707,1.055045871559633,95
51.7,115,14,9,24,148,0.8823529411764707,1.1009174311926606,96
51.8,114,15,8,24,149,0.7843137254901962,1.1009174311926606,95
51.9,115,15,9,24,149,0.8823529411764707,1.1009174311926606,95
52.0,115,14,9,24,150,0.8823529411764707,1.1009174311926606,96
52.1,114,15,9,24,150,0.8823529411764707,1.1009174311926606,95
52.2,114,15,8,25,150,0.7843137254901962,1.146788990825688,95
52.3,115,15,9,25,150,0.8823529411764707,1.146788990825688,96
52.4,115,14,9,25,151,0.8823529411764707,1.146788990825688,96
52.5,114,15,8,26,151,0.7843137254901962,1.1926605504587156,95
52.6,115,15,9,26,151,0.8823529411764707,1.1926605504587156,95
52.7,115,14,9,26,152,0.8823529411764707,1.1926605504587156,96
52.8,114,15,8,27,152,0.7843137254901962,1.238532110091743,95
52.9,115,15,9,27,152,0.8823529411764707,1.238532110091743,95
53.0,115,14,9,27,153,0.8823529411764707,1.238532110091743,96
53.1,114,15,9,27,153,0.8823529411764707,1.238532110091743,95
53.2,114,15,8,28,153,0.7843137254901962,1.2844036697247705,95
53.3,115,15,9,28,153,0.8823529411764707,1.2844036697247705,96
53.4,115,14,9,28,154,0.8823529411764707,1.2844036697247705,96
53.5,114,15,8,29,154,0.7843137254901962,1.3302752293577982,95
53.6,115,15,9,29,154,0.8823529411764707,1.3302752293577982,95
53.7,115,14,9,29,155,0.8823529411764707,1.3302752293577982,96
53.8,114,15,8,30,155,0.7843137254901962,1.3761467889908257,95
53.9,115,15,9,30,155,0.8823529411764707,1.3761467889908257,95
54.0,115,14,9,30,156,0.8823529411764707,1.3761467889908257,96
54.1,114,15,9,30,156,0.8823529411764707,1.3761467889908257,95
54.2,114,15,8,31,156,0.7843137254901962,1.4220183486238531,95
54.3,115,15,9,31,156,0.8823529411764707,1.4220183486238531,96
54.4,115,14,9,31,157,0.8823529411764707,1.4220183486238531,96
54.5,114,15,8,32,157,0.7843137254901962,1.4678899082568806,95
54.6,115,15,9,32,157,0.8823529411764707,1.4678899082568806,95
54.7,115,14,9,32,158,0.8823529411764707,1.4678899082568806,96
54.8,114,15,8,33,158,0.7843137254901962,1.5137614678899083,95
54.9,115,15,9,33,158,0.8823529411764707,1.5137614678899083,95
55.0,115,14,9,33,159,0.8823529411764707,1.5137614678899083,96
55.1,114,15,9,33,159,0.8823529411764707,1.5137614678899083,95
55.2,114,15,8,34,159,0.7843137254901962,1.5596330275229358,95
55.3,115,15,9,34,159,0.8823529411764707,1.5596330275229358,96
55.4,115,15,9,33,160,0.8823529411764707,1.5137614678899083,96
55.5,115,15,8,34,160,0.7843137254901962,1.5596330275229358,96
55.6,116,15,9,34,160,0.8823529411764707,1.5596330275229358,96
55.7,116,15,9,33,161,0.8823529411764707,1.5137614678899083,97
55.8,116,15,8,34,161,0.7843137254901962,1.5596330275229358,97
55.9,117,15,9,34,161,0.8823529411764707,1.5596330275229358,97
56.0,117,15,9,33,162,0.8823529411764707,1.5137614678899083,98
56.1,117,15,9,33,162,0.8823529411764707,1.5137614678899083,98
56.2,117,15,8,34,162,0.7843137254901962,1.5596330275229358,98
56.3,118,15,9,33,163,0.8823529411764707,1.5137614678899083,99
56.4,118,15,9,32,164,0.8823529411764707,1.4678899082568806,99
56.5,118,15,8,33,164,0.7843137254901962,1.5137614678899083,99
56.6,119,15,9,32,165,0.8823529411764707,1.4678899082568806,99
56.7,119,15,9,31,166,0.8823529411764707,1.4220183486238531,100
56.8,119,15,8,32,166,0.7843137254901962,1.4678899082568806,100
56.9,120,15,9,32,166,0.8823529411764707,1.4678899082568806,100
57.0,120,15,9,30,168,0.8823529411764707,1.3761467889908257,101
57.1,120,15,9,30,168,0.8823529411764707,1.3761467889908257,101
57.2,120,15,8,31,168,0.7843137254901962,1.4220183486238531,101
57.3,121,15,9,31,168,0.8823529411764707,1.4220183486238531,102
57.4,121,15,9,30,169,0.8823529411764707,1.3761467889908257,102
57.5,121,15,8,30,170,0.7843137254901962,1.3761467889908257,102
57.6,122,15,9,30,170,0.8823529411764707,1.3761467889908257,102
57.7,122,15,9,29,171,0.8823529411764707,1.3302752293577982,103
57.8,122,15,8,29,172,0.7843137254901962,1.3302752293577982,103
57.9,123,15,9,29,172,0.8823529411764707,1.3302752293577982,103
58.0,123,15,9,29,172,0.8823529411764707,1.3302752293577982,104
58.1,123,15,9,28,173,0.8823529411764707,1.2844036697247705,104
58.2,123,15,8,28,174,0.7843137254901962,1.2844036697247705,104
58.3,124,15,9,28,174,0.8823529411764707,1.2844036697247705,105
58.4,124,15,9,28,174,0.8823529411764707,1.2844036697247705,105
58.5,124,15,8,28,175,0.7843137254901962,1.2844036697247705,105
58.6,125,15,9,27,176,0.8823529411764707,1.238532110091743,105
58.7,125,15,9,27,176,0.8823529411764707,1.238532110091743,106
58.8,125,15,8,27,177,0.7843137254901962,1.238532110091743,106
58.9,126,15,9,26,178,0.8823529411764707,1.1926605504587156,106
59.0,126,15,9,26,178,0.8823529411764707,1.1926605504587156,107
59.1,126,15,9,26,178,0.8823529411764707,1.1926605504587156,107
59.2,126,15,8,25,180,0.7843137254901962,1.146788990825688,107
59.3,127,15,9,25,180,0.8823529411764707,1.146788990825688,108
59.4,127,15,9,25,180,0.8823529411764707,1.146788990825688,108
59.5,127,15,8,26,180,0.7843137254901962,1.1926605504587156,108
59.6,128,15,9,25,181,0.8823529411764707,1.146788990825688,108
59.7,128,15,9,24,182,0.8823529411764707,1.1009174311926606,109
59.8,128,15,8,25,182,0.7843137254901962,1.146788990825688,109
59.9,129,15,9,25,182,0.8823529411764707,1.146788990825688,109
60.0,129,15,9,24,183,0.8823529411764707,1.1009174311926606,110
60.1,129,15,9,23,184,0.8823529411764707,1.055045871559633,110
60.2,129,15,8,24,184,0.7843137254901962,1.1009174311926606,110
60.3,128,15,9,24,184,0.8823529411764707,1.1009174311926606,111
60.4,128,15,9,22,186,0.8823529411764707,1.0091743119266054,111
60.5,128,15,8,23,186,0.7843137254901962,1.055045871559633,111
60.6,127,15,9,23,186,0.8823529411764707,1.055045871559633,111
60.7,127,15,9,23,186,0.8823529411764707,1.055045871559633,112
60.8,127,15,8,23,187,0.7843137254901962,1.055045871559633,112
60.9,126,15,9,22,188,0.8823529411764707,1.0091743119266054,112
61.0,126,15,9,22,188,0.8823529411764707,1.0091743119266054,113
61.1,126,15,9,22,188,0.8823529411764707,1.0091743119266054,113
61.2,126,15,8,21,190,0.7843137254901962,0.963302752293578,113
61.3,125,15,9,21,190,0.8823529411764707,0.963302752293578,114
61.4,125,15,9,21,190,0.8823529411764707,0.963302752293578,114
61.5,125,15,8,22,190,0.7843137254901962,1.0091743119266054,114
61.6,124,15,9,20,192,0.8823529411764707,0.9174311926605504,114
61.7,124,15,9,20,192,0.8823529411764707,0.9174311926605504,115
61.8,124,15,8,21,192,0.7843137254901962,0.963302752293578,115
61.9,123,15,9,21,192,0.8823529411764707,0.963302752293578,115
62.0,123,15,9,21,192,0.8823529411764707,0.963302752293578,116
62.1,123,15,9,20,193,0.8823529411764707,0.9174311926605504,116
62.2,123,15,8,21,193,0.7843137254901962,0.963302752293578,116
62.3,122,15,9,21,193,0.8823529411764707,0.963302752293578,117
62.4,122,15,9,20,194,0.8823529411764707,0.9174311926605504,117
62.5,122,15,8,21,194,0.7843137254901962,0.963302752293578,117
62.6,121,15,9,21,194,0.8823529411764707,0.963302752293578,117
62.7,121,15,9,20,195,0.8823529411764707,0.9174311926605504,118
62.8,121,15,8,21,195,0.7843137254901962,0.963302752293578,118
62.9,120,15,9,21,195,0.8823529411764707,0.963302752293578,118
63.0,120,15,9,21,195,0.8823529411764707,0.963302752293578,119
63.1,120,15,9,20,196,0.8823529411764707,0.9174311926605504,119
63.2,120,15,8,21,196,0.7843137254901962,0.963302752293578,119
63.3,120,15,8,20,197,0.7843137254901962,0.9174311926605504,120
63.4,120,15,8,20,197,0.7843137254901962,0.9174311926605504,120
63.5,120,15,7,20,198,0.6862745098039216,0.9174311926605504,120
63.6,120,15,7,20,198,0.6862745098039216,0.9174311926605504,120
63.7,120,15,7,20,198,0.6862745098039216,0.9174311926605504,120
63.8,120,15,6,21,198,0.5882352941176471,0.963302752293578,120
63.9,120,15,6,20,199,0.5882352941176471,0.9174311926605504,120
64.0,120,15,6,20,199,0.5882352941176471,0.9174311926605504,120
64.1,120,15,6,20,199,0.5882352941176471,0.9174311926605504,120
64.2,120,15,5,20,200,0.4901960784313726,0.9174311926605504,120
64.3,120,15,5,20,200,0.4901960784313726,0.9174311926605504,120
64.4,120,15,5,19,201,0.4901960784313726,0.8715596330275229,120
64.5,120,15,4,20,201,0.3921568627450981,0.9174311926605504,120
64.6,120,15,4,20,201,0.3921568627450981,0.9174311926605504,120
64.7,120,15,4,20,201,0.3921568627450981,0.9174311926605504,120
64.8,120,15,3,20,202,0.29411764705882354,0.9174311926605504,120
64.9,120,15,3,20,202,0.29411764705882354,0.9174311926605504,120
65.0,120,15,3,20,202,0.29411764705882354,0.9174311926605504,120
65.1,120,15,3,19,203,0.29411764705882354,0.8715596330275229,120
65.2,120,15,2,20,203,0.19607843137254904,0.9174311926605504,120
65.3,120,15,2,19,204,0.19607843137254904,0.8715596330275229,120
65.4,120,15,2,19,204,0.19607843137254904,0.8715596330275229,120
65.5,120,15,1,20,204,0.09803921568627452,0.9174311926605504,120
65.6,120,15,1,19,205,0.09803921568627452,0.8715596330275229,120
65.7,120,15,1,19,205,0.09803921568627452,0.8715596330275229,120
65.8,120,15,0,20,205,0.0,0.9174311926605504,120
65.9,120,15,0,19,206,0.0,0.8715596330275229,120
66.0,120,14,0,20,206,0.0,0.9174311926605504,120
66.1,119,15,0,20,206,0.0,0.9174311926605504,119
66.2,119,15,0,19,207,0.0,0.8715596330275229,119
66.3,119,14,0,20,207,0.0,0.9174311926605504,119
66.4,118,15,0,20,207,0.0,0.9174311926605504,118
66.5,118,15,0,19,208,0.0,0.8715596330275229,118
66.6,118,14,0,20,208,0.0,0.9174311926605504,118
66.7,117,15,0,20,208,0.0,0.9174311926605504,117
66.8,117,15,0,19,209,0.0,0.8715596330275229,117
66.9,117,15,0,19,209,0.0,0.8715596330275229,117
67.0,117,14,0,20,209,0.0,0.9174311926605504,117
67.1,116,15,0,19,210,0.0,0.8715596330275229,116
67.2,116,15,0,19,210,0.0,0.8715596330275229,116
67.3,116,14,0,20,210,0.0,0.9174311926605504,116
67.4,115,15,0,20,210,0.0,0.9174311926605504,115
67.5,115,15,0,19,211,0.0,0.8715596330275229,115
67.6,115,14,0,20,211,0.0,0.9174311926605504,115
67.7,114,15,0,19,212,0.0,0.8715596330275229,114
67.8,114,15,0,19,212,0.0,0.8715596330275229,114
67.9,114,15,0,19,212,0.0,0.8715596330275229,114
68.0,114,14,0,19,213,0.0,0.8715596330275229,114
68.1,113,15,0,19,213,0.0,0.8715596330275229,113
68.2,113,15,0,19,213,0.0,0.8715596330275229,113
68.3,113,14,0,20,213,0.0,0.9174311926605504,113
68.4,112,15,0,19,214,0.0,0.8715596330275229,112
68.5,112,15,0,19,214,0.0,0.8715596330275229,112
68.6,112,14,0,20,214,0.0,0.9174311926605504,112
68.7,111,15,0,19,215,0.0,0.8715596330275229,111
68.8,111,15,0,19,215,0.0,0.8715596330275229,111
68.9,111,15,0,19,215,0.0,0.8715596330275229,111
69.0,111,14,0,19,216,0.0,0.8715596330275229,111
69.1,110,15,0,19,216,0.0,0.8715596330275229,110
69.2,110,15,0,19,216,0.0,0.8715596330275229,110
69.3,110,14,0,20,216,0.0,0.9174311926605504,110
69.4,109,15,0,19,217,0.0,0.8715596330275229,109
69.5,109,15,0,19,217,0.0,0.8715596330275229,109
69.6,109,14,0,20,217,0.0,0.9174311926605504,109
69.7,108,15,0,19,218,0.0,0.8715596330275229,108
69.8,108,15,0,19,218,0.0,0.8715596330275229,108
69.9,108,15,0,19,218,0.0,0.8715596330275229,108
70.0,108,14,0,19,219,0.0,0.8715596330275229,108
70.1,107,15,0,19,219,0.0,0.8715596330275229,107
70.2,107,15,0,19,219,0.0,0.8715596330275229,107
70.3,107,14,0,20,219,0.0,0.9174311926605504,107
70.4,106,15,0,19,220,0.0,0.8715596330275229,106
70.5,106,15,0,19,220,0.0,0.8715596330275229,106
70.6,106,14,0,20,220,0.0,0.9174311926605504,106
70.7,105,15,0,19,221,0.0,0.8715596330275229,105
70.8,105,15,0,19,221,0.0,0.8715596330275229,105
70.9,105,15,0,19,221,0.0,0.8715596330275229,105
71.0,105,15,0,18,222,0.0,0.8256880733944953,105
71.1,105,15,0,18,222,0.0,0.8256880733944953,105
71.2,105,15,0,18,222,0.0,0.8256880733944953,105
71.3,105,15,0,18,222,0.0,0.8256880733944953,105
71.4,105,15,0,17,223,0.0,0.7798165137614679,105
71.5,105,15,0,17,223,0.0,0.7798165137614679,105
71.6,105,15,0,17,223,0.0,0.7798165137614679,105
71.7,105,15,0,16,224,0.0,0.7339449541284403,105
71.8,105,15,0,16,224,0.0,0.7339449541284403,105
71.9,105,15,0,15,225,0.0,0.6880733944954128,105
72.0,105,15,0,14,226,0.0,0.6422018348623852,105
72.1,105,15,0,14,226,0.0,0.6422018348623852,105
72.2,105,15,0,13,227,0.0,0.5963302752293578,105
72.3,105,15,0,13,227,0.0,0.5963302752293578,105
72.4,105,15,0,13,227,0.0,0.5963302752293578,105
72.5,105,15,0,12,228,0.0,0.5504587155963303,105
72.6,105,15,0,12,228,0.0,0.5504587155963303,105
72.7,105,15,0,12,228,0.0,0.5504587155963303,105
72.8,105,15,0,12,228,0.0,0.5504587155963303,105
72.9,105,15,0,11,229,0.0,0.5045871559633027,105
73.0,105,15,0,11,229,0.0,0.5045871559633027,105
73.1,105,15,0,11,229,0.0,0.5045871559633027,105
73.2,105,15,0,10,230,0.0,0.4587155963302752,105
73.3,105,15,0,10,230,0.0,0.4587155963302752,105
73.4,105,15,0,10,230,0.0,0.4587155963302752,105
73.5,105,15,0,9,231,0.0,0.4128440366972477,105
73.6,105,15,0,9,231,0.0,0.4128440366972477,105
73.7,105,15,0,9,231,0.0,0.4128440366972477,105
73.8,105,15,0,9,231,0.0,0.4128440366972477,105
73.9,105,15,0,8,232,0.0,0.36697247706422015,105
74.0,105,15,0,8,232,0.0,0.36697247706422015,105
74.1,105,15,0,8,232,0.0,0.36697247706422015,105
74.2,105,15,0,7,233,0.0,0.3211009174311926,105
74.3,105,15,0,7,233,0.0,0.3211009174311926,105
74.4,105,15,0,7,233,0.0,0.3211009174311926,105
74.5,105,15,0,6,234,0.0,0.27522935779816515,105
74.6,105,15,0,6,234,0.0,0.27522935779816515,105
74.7,105,15,0,6,234,0.0,0.27522935779816515,105
74.8,105,15,0,6,234,0.0,0.27522935779816515,105
74.9,105,15,0,5,235,0.0,0.2293577981651376,105
75.0,105,15,0,5,235,0.0,0.2293577981651376,105
75.1,105,15,0,5,235,0.0,0.2293577981651376,105
75.2,105,15,0,4,236,0.0,0.18348623853211007,105
75.3,105,15,0,4,236,0.0,0.18348623853211007,105
75.4,105,15,0,4,236,0.0,0.18348623853211007,105
75.5,105,15,0,3,237,0.0,0.13761467889908258,105
75.6,105,15,0,3,237,0.0,0.13761467889908258,105
75.7,105,15,0,3,237,0.0,0.13761467889908258,105
75.8,105,15,0,3,237,0.0,0.13761467889908258,105
75.9,105,15,0,2,238,0.0,0.09174311926605504,105
76.0,105,15,0,2,238,0.0,0.09174311926605504,105
76.1,105,15,0,2,238,0.0,0.09174311926605504,105
76.2,105,15,0,1,239,0.0,0.04587155963302752,105
76.3,105,15,0,1,239,0.0,0.04587155963302752,105
76.4,105,15,0,1,239,0.0,0.04587155963302752,105
76.5,105,15,0,0,240,0.0,0.0,105
76.6,105,15,0,0,240,0.0,0.0,105
76.7,105,15,0,0,240,0.0,0.0,105
76.8,105,15,0,0,240,0.0,0.0,105
76.9,105,15,0,0,240,0.0,0.0,105
77.0,105,15,0,0,240,0.0,0.0,105
77.1,105,15,0,0,240,0.0,0.0,105
77.2,105,15,0,0,240,0.0,0.0,105
77.3,105,15,0,0,240,0.0,0.0,105
77.4,105,15,0,0,240,0.0,0.0,105
77.5,105,15,0,0,240,0.0,0.0,105
77.6,105,15,0,0,240,0.0,0.0,105
77.7,105,15,0,0,240,0.0,0.0,105
77.8,105,15,0,0,240,0.0,0.0,105
77.9,105,15,0,0,240,0.0,0.0,105
78.0,105,15,0,0,240,0.0,0.0,105
78.1,105,15,0,0,240,0.0,0.0,105
78.2,105,15,0,0,240,0.0,0.0,105
78.3,105,15,0,0,240,0.0,0.0,105
78.4,105,15,0,0,240,0.0,0.0,105
78.5,105,15,0,0,240,0.0,0.0,105
78.6,105,15,0,0,240,0.0,0.0,105
78.7,105,15,0,0,240,0.0,0.0,105
78.8,105,15,0,0,240,0.0,0.0,105
78.9,105,15,0,0,240,0.0,0.0,105
79.0,105,15,0,0,240,0.0,0.0,105
79.1,105,15,0,0,240,0.0,0.0,105
79.2,105,15,0,0,240,0.0,0.0,105
79.3,105,15,0,0,240,0.0,0.0,105
79.4,105,15,0,0,240,0.0,0.0,105
79.5,105,15,0,0,240,0.0,0.0,105
79.6,105,15,0,0,240,0.0,0.0,105
79.7,105,15,0,0,240,0.0,0.0,105
79.8,105,15,0,0,240,0.0,0.0,105
79.9,105,15,0,0,240,0.0,0.0,105
80.0,105,15,0,0,240,0.0,0.0,105
80.1,105,15,0,0,240,0.0,0.0,105
80.2,105,15,0,0,240,0.0,0.0,105
80.3,105,15,0,0,240,0.0,0.0,105
80.4,105,15,0,0,240,0.0,0.0,105
80.5,105,15,0,0,240,0.0,0.0,105
80.6,105,15,0,0,240,0.0,0.0,105
80.7,105,15,0,0,240,0.0,0.0,105
80.8,105,15,0,0,240,0.0,0.0,105
80.9,105,15,0,0,240,0.0,0.0,105
81.0,105,15,0,0,240,0.0,0.0,105
81.1,105,15,0,0,240,0.0,0.0,105
81.2,105,15,0,0,240,0.0,0.0,105
81.3,105,15,0,0,240,0.0,0.0,105
81.4,105,15,0,0,240,0.0,0.0,105
81.5,105,15,0,0,240,0.0,0.0,105
81.6,105,14,0,1,240,0.0,0.04587155963302752,105
81.7,104,15,0,1,240,0.0,0.04587155963302752,104
81.8,104,15,0,1,240,0.0,0.04587155963302752,104
81.9,104,14,0,2,240,0.0,0.09174311926605504,104
82.0,103,15,0,2,240,0.0,0.09174311926605504,103
82.1,103,15,0,2,240,0.0,0.09174311926605504,103
82.2,103,14,0,3,240,0.0,0.13761467889908258,103
82.3,102,15,0,3,240,0.0,0.13761467889908258,102
82.4,102,15,0,3,240,0.0,0.13761467889908258,102
82.5,102,15,0,3,240,0.0,0.13761467889908258,102
82.6,102,14,0,4,240,0.0,0.18348623853211007,102
82.7,101,15,0,4,240,0.0,0.18348623853211007,101
82.8,101,15,0,4,240,0.0,0.18348623853211007,101
82.9,101,14,0,5,240,0.0,0.2293577981651376,101
83.0,100,15,0,5,240,0.0,0.2293577981651376,100
83.1,100,15,0,5,240,0.0,0.2293577981651376,100
83.2,100,14,0,6,240,0.0,0.27522935779816515,100
83.3,99,15,0,6,240,0.0,0.27522935779816515,99
83.4,99,15,0,6,240,0.0,0.27522935779816515,99
83.5,99,15,0,6,240,0.0,0.27522935779816515,99
83.6,99,14,0,7,240,0.0,0.3211009174311926,99
83.7,98,15,0,7,240,0.0,0.3211009174311926,98
83.8,98,15,0,7,240,0.0,0.3211009174311926,98
83.9,98,14,0,8,240,0.0,0.36697247706422015,98
84.0,97,15,0,8,240,0.0,0.36697247706422015,97
84.1,97,15,0,8,240,0.0,0.36697247706422015,97
84.2,97,14,0,9,240,0.0,0.4128440366972477,97
84.3,96,15,0,9,240,0.0,0.4128440366972477,96
84.4,96,15,0,9,240,0.0,0.4128440366972477,96
84.5,96,15,0,9,240,0.0,0.4128440366972477,96
84.6,96,14,0,10,240,0.0,0.4587155963302752,96
84.7,95,15,0,10,240,0.0,0.4587155963302752,95
84.8,95,15,0,10,240,0.0,0.4587155963302752,95
84.9,95,14,0,11,240,0.0,0.5045871559633027,95
85.0,94,15,0,11,240,0.0,0.5045871559633027,94
85.1,94,15,0,11,240,0.0,0.5045871559633027,94
85.2,94,14,0,12,240,0.0,0.5504587155963303,94
85.3,93,15,0,12,240,0.0,0.5504587155963303,93
85.4,93,15,0,12,240,0.0,0.5504587155963303,93
85.5,93,15,0,12,240,0.0,0.5504587155963303,93
85.6,93,14,0,13,240,0.0,0.5963302752293578,93
85.7,92,15,0,13,240,0.0,0.5963302752293578,92
85.8,92,15,0,13,240,0.0,0.5963302752293578,92
85.9,92,14,0,14,240,0.0,0.6422018348623852,92
86.0,91,15,0,14,240,0.0,0.6422018348623852,91
86.1,91,15,0,14,240,0.0,0.6422018348623852,91
86.2,91,14,0,15,240,0.0,0.6880733944954128,91
86.3,90,15,0,15,240,0.0,0.6880733944954128,90
86.4,90,15,0,15,240,0.0,0.6880733944954128,90
86.5,90,15,0,15,240,0.0,0.6880733944954128,90
86.6,90,15,0,15,240,0.0,0.6880733944954128,90
86.7,90,15,0,15,240,0.0,0.6880733944954128,90
86.8,90,15,0,15,240,0.0,0.6880733944954128,90
86.9,90,15,0,15,240,0.0,0.6880733944954128,90
87.0,90,15,0,15,240,0.0,0.6880733944954128,90
87.1,90,15,0,15,240,0.0,0.6880733944954128,90
87.2,90,15,0,15,240,0.0,0.6880733944954128,90
87.3,90,15,0,15,240,0.0,0.6880733944954128,90
87.4,90,15,0,14,241,0.0,0.6422018348623852,90
